Start der Messung;Start der Messung (Text);Stromverbrauch;Grundversorgte Kunden;Freie Kunden;Jahr;Monat;Tag;Wochentag;Tag des Jahres;Quartal;Woche des Jahres
2025-12-06T23:45:00+01:00;2025-12-06T23:45:00+0100;28039.271;14649.972;13389.299;2025;12;6;5;340;4;49
2025-12-06T23:30:00+01:00;2025-12-06T23:30:00+0100;28595.485;15112.629;13482.856;2025;12;6;5;340;4;49
2025-12-06T23:15:00+01:00;2025-12-06T23:15:00+0100;28822.243;15402.088;13420.155;2025;12;6;5;340;4;49
2025-12-06T23:00:00+01:00;2025-12-06T23:00:00+0100;29652.585;16073.277;13579.308;2025;12;6;5;340;4;49
2025-12-06T22:45:00+01:00;2025-12-06T22:45:00+0100;30063.008;16356.709;13706.299;2025;12;6;5;340;4;49
2025-12-06T22:30:00+01:00;2025-12-06T22:30:00+0100;30549.488;16767.414;13782.074;2025;12;6;5;340;4;49
2025-12-06T22:15:00+01:00;2025-12-06T22:15:00+0100;31248.773;17217.55;14031.223;2025;12;6;5;340;4;49
2025-12-06T22:00:00+01:00;2025-12-06T22:00:00+0100;31951.688;17744.493;14207.195;2025;12;6;5;340;4;49
2025-12-06T21:45:00+01:00;2025-12-06T21:45:00+0100;32365.263;17983.374;14381.889;2025;12;6;5;340;4;49
2025-12-06T21:30:00+01:00;2025-12-06T21:30:00+0100;32820.241;18382.997;14437.244;2025;12;6;5;340;4;49
2025-12-06T21:15:00+01:00;2025-12-06T21:15:00+0100;33517.097;18955.47;14561.627;2025;12;6;5;340;4;49
2025-12-06T21:00:00+01:00;2025-12-06T21:00:00+0100;34088.806;19455.665;14633.141;2025;12;6;5;340;4;49
2025-12-06T20:45:00+01:00;2025-12-06T20:45:00+0100;34321.256;19586.149;14735.107;2025;12;6;5;340;4;49
2025-12-06T20:30:00+01:00;2025-12-06T20:30:00+0100;34912.074;20158.304;14753.77;2025;12;6;5;340;4;49
2025-12-06T20:15:00+01:00;2025-12-06T20:15:00+0100;35375.94;20439.345;14936.595;2025;12;6;5;340;4;49
2025-12-06T20:00:00+01:00;2025-12-06T20:00:00+0100;36015.197;20829.52;15185.677;2025;12;6;5;340;4;49
2025-12-06T19:45:00+01:00;2025-12-06T19:45:00+0100;36401.078;21236.437;15164.641;2025;12;6;5;340;4;49
2025-12-06T19:30:00+01:00;2025-12-06T19:30:00+0100;36756.237;21439.803;15316.434;2025;12;6;5;340;4;49
2025-12-06T19:15:00+01:00;2025-12-06T19:15:00+0100;36979.774;21603.697;15376.077;2025;12;6;5;340;4;49
2025-12-06T19:00:00+01:00;2025-12-06T19:00:00+0100;37491.652;21998.841;15492.811;2025;12;6;5;340;4;49
2025-12-06T18:45:00+01:00;2025-12-06T18:45:00+0100;37730.429;21942.928;15787.501;2025;12;6;5;340;4;49
2025-12-06T18:30:00+01:00;2025-12-06T18:30:00+0100;38124.766;22127.721;15997.045;2025;12;6;5;340;4;49
2025-12-06T18:15:00+01:00;2025-12-06T18:15:00+0100;38561.669;22270.116;16291.553;2025;12;6;5;340;4;49
2025-12-06T18:00:00+01:00;2025-12-06T18:00:00+0100;39030.085;22339.433;16690.652;2025;12;6;5;340;4;49
2025-12-06T17:45:00+01:00;2025-12-06T17:45:00+0100;39180.04;22325.0;16855.04;2025;12;6;5;340;4;49
2025-12-06T17:30:00+01:00;2025-12-06T17:30:00+0100;38770.118;21980.075;16790.043;2025;12;6;5;340;4;49
2025-12-06T17:15:00+01:00;2025-12-06T17:15:00+0100;38762.033;21828.972;16933.061;2025;12;6;5;340;4;49
2025-12-06T17:00:00+01:00;2025-12-06T17:00:00+0100;38433.603;21567.059;16866.544;2025;12;6;5;340;4;49
2025-12-06T16:45:00+01:00;2025-12-06T16:45:00+0100;38782.835;21639.669;17143.166;2025;12;6;5;340;4;49
2025-12-06T16:30:00+01:00;2025-12-06T16:30:00+0100;38096.204;21021.366;17074.838;2025;12;6;5;340;4;49
2025-12-06T16:15:00+01:00;2025-12-06T16:15:00+0100;37597.872;20530.294;17067.578;2025;12;6;5;340;4;49
2025-12-06T16:00:00+01:00;2025-12-06T16:00:00+0100;37395.79;20158.893;17236.897;2025;12;6;5;340;4;49
2025-12-06T15:45:00+01:00;2025-12-06T15:45:00+0100;37261.422;20005.11;17256.312;2025;12;6;5;340;4;49
2025-12-06T15:30:00+01:00;2025-12-06T15:30:00+0100;37533.418;20278.062;17255.356;2025;12;6;5;340;4;49
2025-12-06T15:15:00+01:00;2025-12-06T15:15:00+0100;37804.123;20594.045;17210.078;2025;12;6;5;340;4;49
2025-12-06T15:00:00+01:00;2025-12-06T15:00:00+0100;38330.883;21067.883;17263.0;2025;12;6;5;340;4;49
2025-12-06T14:45:00+01:00;2025-12-06T14:45:00+0100;38742.567;21362.01;17380.557;2025;12;6;5;340;4;49
2025-12-06T14:30:00+01:00;2025-12-06T14:30:00+0100;38939.875;21590.361;17349.514;2025;12;6;5;340;4;49
2025-12-06T14:15:00+01:00;2025-12-06T14:15:00+0100;37242.537;20065.102;17177.435;2025;12;6;5;340;4;49
2025-12-06T14:00:00+01:00;2025-12-06T14:00:00+0100;37767.616;20483.121;17284.495;2025;12;6;5;340;4;49
2025-12-06T13:45:00+01:00;2025-12-06T13:45:00+0100;37359.641;20089.122;17270.519;2025;12;6;5;340;4;49
2025-12-06T13:30:00+01:00;2025-12-06T13:30:00+0100;37733.502;20460.68;17272.822;2025;12;6;5;340;4;49
2025-12-06T13:15:00+01:00;2025-12-06T13:15:00+0100;38176.006;20683.396;17492.61;2025;12;6;5;340;4;49
2025-12-06T13:00:00+01:00;2025-12-06T13:00:00+0100;38543.238;20981.69;17561.548;2025;12;6;5;340;4;49
2025-12-06T12:45:00+01:00;2025-12-06T12:45:00+0100;39411.576;21552.521;17859.055;2025;12;6;5;340;4;49
2025-12-06T12:30:00+01:00;2025-12-06T12:30:00+0100;38602.667;21079.474;17523.193;2025;12;6;5;340;4;49
2025-12-06T12:15:00+01:00;2025-12-06T12:15:00+0100;38112.921;20590.119;17522.802;2025;12;6;5;340;4;49
2025-12-06T12:00:00+01:00;2025-12-06T12:00:00+0100;38075.714;20429.927;17645.787;2025;12;6;5;340;4;49
2025-12-06T11:45:00+01:00;2025-12-06T11:45:00+0100;37652.308;20063.663;17588.645;2025;12;6;5;340;4;49
2025-12-06T11:30:00+01:00;2025-12-06T11:30:00+0100;37199.081;19665.552;17533.529;2025;12;6;5;340;4;49
2025-12-06T11:15:00+01:00;2025-12-06T11:15:00+0100;36911.134;19416.832;17494.302;2025;12;6;5;340;4;49
2025-12-06T11:00:00+01:00;2025-12-06T11:00:00+0100;36891.978;19378.511;17513.467;2025;12;6;5;340;4;49
2025-12-06T10:45:00+01:00;2025-12-06T10:45:00+0100;36705.504;19113.015;17592.489;2025;12;6;5;340;4;49
2025-12-06T10:30:00+01:00;2025-12-06T10:30:00+0100;36755.167;19199.035;17556.132;2025;12;6;5;340;4;49
2025-12-06T10:15:00+01:00;2025-12-06T10:15:00+0100;36492.871;18967.834;17525.037;2025;12;6;5;340;4;49
2025-12-06T10:00:00+01:00;2025-12-06T10:00:00+0100;36960.359;19293.295;17667.064;2025;12;6;5;340;4;49
2025-12-06T09:45:00+01:00;2025-12-06T09:45:00+0100;36936.176;19155.693;17780.483;2025;12;6;5;340;4;49
2025-12-06T09:30:00+01:00;2025-12-06T09:30:00+0100;36553.722;18836.135;17717.587;2025;12;6;5;340;4;49
2025-12-06T09:15:00+01:00;2025-12-06T09:15:00+0100;35861.887;18404.013;17457.874;2025;12;6;5;340;4;49
2025-12-06T09:00:00+01:00;2025-12-06T09:00:00+0100;35310.12;17854.188;17455.932;2025;12;6;5;340;4;49
2025-12-06T08:45:00+01:00;2025-12-06T08:45:00+0100;34753.582;17479.371;17274.211;2025;12;6;5;340;4;49
2025-12-06T08:30:00+01:00;2025-12-06T08:30:00+0100;33930.707;16911.978;17018.729;2025;12;6;5;340;4;49
2025-12-06T08:15:00+01:00;2025-12-06T08:15:00+0100;33366.364;16416.785;16949.579;2025;12;6;5;340;4;49
2025-12-06T08:00:00+01:00;2025-12-06T08:00:00+0100;32766.278;15962.051;16804.227;2025;12;6;5;340;4;49
2025-12-06T07:45:00+01:00;2025-12-06T07:45:00+0100;32062.277;15636.606;16425.671;2025;12;6;5;340;4;49
2025-12-06T07:30:00+01:00;2025-12-06T07:30:00+0100;31300.869;15102.87;16197.999;2025;12;6;5;340;4;49
2025-12-06T07:15:00+01:00;2025-12-06T07:15:00+0100;30504.909;14586.972;15917.937;2025;12;6;5;340;4;49
2025-12-06T07:00:00+01:00;2025-12-06T07:00:00+0100;30055.32;14241.9;15813.42;2025;12;6;5;340;4;49
2025-12-06T06:45:00+01:00;2025-12-06T06:45:00+0100;29329.234;13818.559;15510.675;2025;12;6;5;340;4;49
2025-12-06T06:30:00+01:00;2025-12-06T06:30:00+0100;28848.819;13542.376;15306.443;2025;12;6;5;340;4;49
2025-12-06T06:15:00+01:00;2025-12-06T06:15:00+0100;28563.24;13290.474;15272.766;2025;12;6;5;340;4;49
2025-12-06T06:00:00+01:00;2025-12-06T06:00:00+0100;28150.171;13075.551;15074.62;2025;12;6;5;340;4;49
2025-12-06T05:45:00+01:00;2025-12-06T05:45:00+0100;27141.982;12679.973;14462.009;2025;12;6;5;340;4;49
2025-12-06T05:30:00+01:00;2025-12-06T05:30:00+0100;26793.183;12614.796;14178.387;2025;12;6;5;340;4;49
2025-12-06T05:15:00+01:00;2025-12-06T05:15:00+0100;26624.398;12588.519;14035.879;2025;12;6;5;340;4;49
2025-12-06T05:00:00+01:00;2025-12-06T05:00:00+0100;26264.232;12425.943;13838.289;2025;12;6;5;340;4;49
2025-12-06T04:45:00+01:00;2025-12-06T04:45:00+0100;25666.287;12249.122;13417.165;2025;12;6;5;340;4;49
2025-12-06T04:30:00+01:00;2025-12-06T04:30:00+0100;25663.066;12463.197;13199.869;2025;12;6;5;340;4;49
2025-12-06T04:15:00+01:00;2025-12-06T04:15:00+0100;25265.159;12202.448;13062.711;2025;12;6;5;340;4;49
2025-12-06T04:00:00+01:00;2025-12-06T04:00:00+0100;25223.723;12204.908;13018.815;2025;12;6;5;340;4;49
2025-12-06T03:45:00+01:00;2025-12-06T03:45:00+0100;25422.922;12418.923;13003.999;2025;12;6;5;340;4;49
2025-12-06T03:30:00+01:00;2025-12-06T03:30:00+0100;25451.403;12419.167;13032.236;2025;12;6;5;340;4;49
2025-12-06T03:15:00+01:00;2025-12-06T03:15:00+0100;25601.951;12615.258;12986.693;2025;12;6;5;340;4;49
2025-12-06T03:00:00+01:00;2025-12-06T03:00:00+0100;25834.378;12778.328;13056.05;2025;12;6;5;340;4;49
2025-12-06T02:45:00+01:00;2025-12-06T02:45:00+0100;26147.21;13061.483;13085.727;2025;12;6;5;340;4;49
2025-12-06T02:30:00+01:00;2025-12-06T02:30:00+0100;26296.863;13181.173;13115.69;2025;12;6;5;340;4;49
2025-12-06T02:15:00+01:00;2025-12-06T02:15:00+0100;26670.172;13535.233;13134.939;2025;12;6;5;340;4;49
2025-12-06T02:00:00+01:00;2025-12-06T02:00:00+0100;27086.321;13822.529;13263.792;2025;12;6;5;340;4;49
2025-12-06T01:45:00+01:00;2025-12-06T01:45:00+0100;27816.939;14453.671;13363.268;2025;12;6;5;340;4;49
2025-12-06T01:30:00+01:00;2025-12-06T01:30:00+0100;28430.424;14850.824;13579.6;2025;12;6;5;340;4;49
2025-12-06T01:15:00+01:00;2025-12-06T01:15:00+0100;28622.381;14884.961;13737.42;2025;12;6;5;340;4;49
2025-12-06T01:00:00+01:00;2025-12-06T01:00:00+0100;27623.772;13856.112;13767.66;2025;12;6;5;340;4;49
2025-12-06T00:45:00+01:00;2025-12-06T00:45:00+0100;28053.833;14107.088;13946.745;2025;12;6;5;340;4;49
2025-12-06T00:30:00+01:00;2025-12-06T00:30:00+0100;28388.656;14363.362;14025.294;2025;12;6;5;340;4;49
2025-12-06T00:15:00+01:00;2025-12-06T00:15:00+0100;28705.449;14625.53;14079.919;2025;12;6;5;340;4;49
2025-12-06T00:00:00+01:00;2025-12-06T00:00:00+0100;29376.429;15255.882;14120.547;2025;12;6;5;340;4;49
2025-12-05T23:45:00+01:00;2025-12-05T23:45:00+0100;29689.145;15534.961;14154.184;2025;12;5;4;339;4;49
2025-12-05T23:30:00+01:00;2025-12-05T23:30:00+0100;30358.567;15966.832;14391.735;2025;12;5;4;339;4;49
2025-12-05T23:15:00+01:00;2025-12-05T23:15:00+0100;31022.417;16516.996;14505.421;2025;12;5;4;339;4;49
2025-12-05T23:00:00+01:00;2025-12-05T23:00:00+0100;31956.843;17190.843;14766.0;2025;12;5;4;339;4;49
2025-12-05T22:45:00+01:00;2025-12-05T22:45:00+0100;32787.798;17787.417;15000.381;2025;12;5;4;339;4;49
2025-12-05T22:30:00+01:00;2025-12-05T22:30:00+0100;33249.344;18222.116;15027.228;2025;12;5;4;339;4;49
2025-12-05T22:15:00+01:00;2025-12-05T22:15:00+0100;33468.504;18116.762;15351.742;2025;12;5;4;339;4;49
2025-12-05T22:00:00+01:00;2025-12-05T22:00:00+0100;34080.12;18515.783;15564.337;2025;12;5;4;339;4;49
2025-12-05T21:45:00+01:00;2025-12-05T21:45:00+0100;34840.853;18961.262;15879.591;2025;12;5;4;339;4;49
2025-12-05T21:30:00+01:00;2025-12-05T21:30:00+0100;35565.964;19490.131;16075.833;2025;12;5;4;339;4;49
2025-12-05T21:15:00+01:00;2025-12-05T21:15:00+0100;36058.187;19836.882;16221.305;2025;12;5;4;339;4;49
2025-12-05T21:00:00+01:00;2025-12-05T21:00:00+0100;36383.168;20178.316;16204.852;2025;12;5;4;339;4;49
2025-12-05T20:45:00+01:00;2025-12-05T20:45:00+0100;37505.629;20821.434;16684.195;2025;12;5;4;339;4;49
2025-12-05T20:30:00+01:00;2025-12-05T20:30:00+0100;38137.186;21256.826;16880.36;2025;12;5;4;339;4;49
2025-12-05T20:15:00+01:00;2025-12-05T20:15:00+0100;38871.51;21661.129;17210.381;2025;12;5;4;339;4;49
2025-12-05T20:00:00+01:00;2025-12-05T20:00:00+0100;39936.75;22287.438;17649.312;2025;12;5;4;339;4;49
2025-12-05T19:45:00+01:00;2025-12-05T19:45:00+0100;40345.637;22411.984;17933.653;2025;12;5;4;339;4;49
2025-12-05T19:30:00+01:00;2025-12-05T19:30:00+0100;41108.036;22917.792;18190.244;2025;12;5;4;339;4;49
2025-12-05T19:15:00+01:00;2025-12-05T19:15:00+0100;41840.154;23391.338;18448.816;2025;12;5;4;339;4;49
2025-12-05T19:00:00+01:00;2025-12-05T19:00:00+0100;42528.301;23804.04;18724.261;2025;12;5;4;339;4;49
2025-12-05T18:45:00+01:00;2025-12-05T18:45:00+0100;42680.304;23515.153;19165.151;2025;12;5;4;339;4;49
2025-12-05T18:30:00+01:00;2025-12-05T18:30:00+0100;43177.977;23858.175;19319.802;2025;12;5;4;339;4;49
2025-12-05T18:15:00+01:00;2025-12-05T18:15:00+0100;43795.717;24084.325;19711.392;2025;12;5;4;339;4;49
2025-12-05T18:00:00+01:00;2025-12-05T18:00:00+0100;44346.787;24299.25;20047.537;2025;12;5;4;339;4;49
2025-12-05T17:45:00+01:00;2025-12-05T17:45:00+0100;44560.728;24143.16;20417.568;2025;12;5;4;339;4;49
2025-12-05T17:30:00+01:00;2025-12-05T17:30:00+0100;44280.876;23746.651;20534.225;2025;12;5;4;339;4;49
2025-12-05T17:15:00+01:00;2025-12-05T17:15:00+0100;44242.197;23629.6;20612.597;2025;12;5;4;339;4;49
2025-12-05T17:00:00+01:00;2025-12-05T17:00:00+0100;44228.124;23377.825;20850.299;2025;12;5;4;339;4;49
2025-12-05T16:45:00+01:00;2025-12-05T16:45:00+0100;44171.789;23057.726;21114.063;2025;12;5;4;339;4;49
2025-12-05T16:30:00+01:00;2025-12-05T16:30:00+0100;43444.105;22341.815;21102.29;2025;12;5;4;339;4;49
2025-12-05T16:15:00+01:00;2025-12-05T16:15:00+0100;43153.725;21919.059;21234.666;2025;12;5;4;339;4;49
2025-12-05T16:00:00+01:00;2025-12-05T16:00:00+0100;43214.541;21710.746;21503.795;2025;12;5;4;339;4;49
2025-12-05T15:45:00+01:00;2025-12-05T15:45:00+0100;43006.254;21381.714;21624.54;2025;12;5;4;339;4;49
2025-12-05T15:30:00+01:00;2025-12-05T15:30:00+0100;42968.717;21320.763;21647.954;2025;12;5;4;339;4;49
2025-12-05T15:15:00+01:00;2025-12-05T15:15:00+0100;43218.049;21337.032;21881.017;2025;12;5;4;339;4;49
2025-12-05T15:00:00+01:00;2025-12-05T15:00:00+0100;43412.566;21478.202;21934.364;2025;12;5;4;339;4;49
2025-12-05T14:45:00+01:00;2025-12-05T14:45:00+0100;43474.856;21353.909;22120.947;2025;12;5;4;339;4;49
2025-12-05T14:30:00+01:00;2025-12-05T14:30:00+0100;43657.934;21426.007;22231.927;2025;12;5;4;339;4;49
2025-12-05T14:15:00+01:00;2025-12-05T14:15:00+0100;43723.759;21518.026;22205.733;2025;12;5;4;339;4;49
2025-12-05T14:00:00+01:00;2025-12-05T14:00:00+0100;44004.791;21585.54;22419.251;2025;12;5;4;339;4;49
2025-12-05T13:45:00+01:00;2025-12-05T13:45:00+0100;44385.303;21932.016;22453.287;2025;12;5;4;339;4;49
2025-12-05T13:30:00+01:00;2025-12-05T13:30:00+0100;44677.943;22095.555;22582.388;2025;12;5;4;339;4;49
2025-12-05T13:15:00+01:00;2025-12-05T13:15:00+0100;44700.918;21900.321;22800.597;2025;12;5;4;339;4;49
2025-12-05T13:00:00+01:00;2025-12-05T13:00:00+0100;44968.505;22016.736;22951.769;2025;12;5;4;339;4;49
2025-12-05T12:45:00+01:00;2025-12-05T12:45:00+0100;44911.321;22043.836;22867.485;2025;12;5;4;339;4;49
2025-12-05T12:30:00+01:00;2025-12-05T12:30:00+0100;45039.684;22254.333;22785.351;2025;12;5;4;339;4;49
2025-12-05T12:15:00+01:00;2025-12-05T12:15:00+0100;44963.995;22178.479;22785.516;2025;12;5;4;339;4;49
2025-12-05T12:00:00+01:00;2025-12-05T12:00:00+0100;45883.834;22782.853;23100.981;2025;12;5;4;339;4;49
2025-12-05T11:45:00+01:00;2025-12-05T11:45:00+0100;45763.314;22718.103;23045.211;2025;12;5;4;339;4;49
2025-12-05T11:30:00+01:00;2025-12-05T11:30:00+0100;45792.914;22520.082;23272.832;2025;12;5;4;339;4;49
2025-12-05T11:15:00+01:00;2025-12-05T11:15:00+0100;46035.237;22629.38;23405.857;2025;12;5;4;339;4;49
2025-12-05T11:00:00+01:00;2025-12-05T11:00:00+0100;46089.243;22618.886;23470.357;2025;12;5;4;339;4;49
2025-12-05T10:45:00+01:00;2025-12-05T10:45:00+0100;46393.361;22818.402;23574.959;2025;12;5;4;339;4;49
2025-12-05T10:30:00+01:00;2025-12-05T10:30:00+0100;46335.44;22856.098;23479.342;2025;12;5;4;339;4;49
2025-12-05T10:15:00+01:00;2025-12-05T10:15:00+0100;46551.372;22821.208;23730.164;2025;12;5;4;339;4;49
2025-12-05T10:00:00+01:00;2025-12-05T10:00:00+0100;46221.875;22494.989;23726.886;2025;12;5;4;339;4;49
2025-12-05T09:45:00+01:00;2025-12-05T09:45:00+0100;46066.313;22472.96;23593.353;2025;12;5;4;339;4;49
2025-12-05T09:30:00+01:00;2025-12-05T09:30:00+0100;45614.942;22173.698;23441.244;2025;12;5;4;339;4;49
2025-12-05T09:15:00+01:00;2025-12-05T09:15:00+0100;44911.575;21682.35;23229.225;2025;12;5;4;339;4;49
2025-12-05T09:00:00+01:00;2025-12-05T09:00:00+0100;44684.844;21495.236;23189.608;2025;12;5;4;339;4;49
2025-12-05T08:45:00+01:00;2025-12-05T08:45:00+0100;44330.266;21154.396;23175.87;2025;12;5;4;339;4;49
2025-12-05T08:30:00+01:00;2025-12-05T08:30:00+0100;43789.126;20875.07;22914.056;2025;12;5;4;339;4;49
2025-12-05T08:15:00+01:00;2025-12-05T08:15:00+0100;43445.504;20644.057;22801.447;2025;12;5;4;339;4;49
2025-12-05T08:00:00+01:00;2025-12-05T08:00:00+0100;43195.096;20333.741;22861.355;2025;12;5;4;339;4;49
2025-12-05T07:45:00+01:00;2025-12-05T07:45:00+0100;42040.275;19797.763;22242.512;2025;12;5;4;339;4;49
2025-12-05T07:30:00+01:00;2025-12-05T07:30:00+0100;40972.934;19120.643;21852.291;2025;12;5;4;339;4;49
2025-12-05T07:15:00+01:00;2025-12-05T07:15:00+0100;39705.978;18461.52;21244.458;2025;12;5;4;339;4;49
2025-12-05T07:00:00+01:00;2025-12-05T07:00:00+0100;38206.121;17685.841;20520.28;2025;12;5;4;339;4;49
2025-12-05T06:45:00+01:00;2025-12-05T06:45:00+0100;36356.841;16597.487;19759.354;2025;12;5;4;339;4;49
2025-12-05T06:30:00+01:00;2025-12-05T06:30:00+0100;34932.021;15694.541;19237.48;2025;12;5;4;339;4;49
2025-12-05T06:15:00+01:00;2025-12-05T06:15:00+0100;33598.521;14869.602;18728.919;2025;12;5;4;339;4;49
2025-12-05T06:00:00+01:00;2025-12-05T06:00:00+0100;32345.508;14252.618;18092.89;2025;12;5;4;339;4;49
2025-12-05T05:45:00+01:00;2025-12-05T05:45:00+0100;30450.201;13452.877;16997.324;2025;12;5;4;339;4;49
2025-12-05T05:30:00+01:00;2025-12-05T05:30:00+0100;29571.423;13299.051;16272.372;2025;12;5;4;339;4;49
2025-12-05T05:15:00+01:00;2025-12-05T05:15:00+0100;28478.077;12912.557;15565.52;2025;12;5;4;339;4;49
2025-12-05T05:00:00+01:00;2025-12-05T05:00:00+0100;27891.499;12884.395;15007.104;2025;12;5;4;339;4;49
2025-12-05T04:45:00+01:00;2025-12-05T04:45:00+0100;26717.246;12431.142;14286.104;2025;12;5;4;339;4;49
2025-12-05T04:30:00+01:00;2025-12-05T04:30:00+0100;26116.654;12309.074;13807.58;2025;12;5;4;339;4;49
2025-12-05T04:15:00+01:00;2025-12-05T04:15:00+0100;25826.833;12166.47;13660.363;2025;12;5;4;339;4;49
2025-12-05T04:00:00+01:00;2025-12-05T04:00:00+0100;25920.023;12400.726;13519.297;2025;12;5;4;339;4;49
2025-12-05T03:45:00+01:00;2025-12-05T03:45:00+0100;25577.363;12297.132;13280.231;2025;12;5;4;339;4;49
2025-12-05T03:30:00+01:00;2025-12-05T03:30:00+0100;25590.452;12253.092;13337.36;2025;12;5;4;339;4;49
2025-12-05T03:15:00+01:00;2025-12-05T03:15:00+0100;25789.671;12430.317;13359.354;2025;12;5;4;339;4;49
2025-12-05T03:00:00+01:00;2025-12-05T03:00:00+0100;25792.197;12455.246;13336.951;2025;12;5;4;339;4;49
2025-12-05T02:45:00+01:00;2025-12-05T02:45:00+0100;25753.655;12499.259;13254.396;2025;12;5;4;339;4;49
2025-12-05T02:30:00+01:00;2025-12-05T02:30:00+0100;26447.638;13095.171;13352.467;2025;12;5;4;339;4;49
2025-12-05T02:15:00+01:00;2025-12-05T02:15:00+0100;26464.711;13092.655;13372.056;2025;12;5;4;339;4;49
2025-12-05T02:00:00+01:00;2025-12-05T02:00:00+0100;26978.505;13623.115;13355.39;2025;12;5;4;339;4;49
2025-12-05T01:45:00+01:00;2025-12-05T01:45:00+0100;27029.918;13727.747;13302.171;2025;12;5;4;339;4;49
2025-12-05T01:30:00+01:00;2025-12-05T01:30:00+0100;27707.443;14383.459;13323.984;2025;12;5;4;339;4;49
2025-12-05T01:15:00+01:00;2025-12-05T01:15:00+0100;27622.075;14215.985;13406.09;2025;12;5;4;339;4;49
2025-12-05T01:00:00+01:00;2025-12-05T01:00:00+0100;27090.333;13503.939;13586.394;2025;12;5;4;339;4;49
2025-12-05T00:45:00+01:00;2025-12-05T00:45:00+0100;27290.514;13627.818;13662.696;2025;12;5;4;339;4;49
2025-12-05T00:30:00+01:00;2025-12-05T00:30:00+0100;27541.744;13652.938;13888.806;2025;12;5;4;339;4;49
2025-12-05T00:15:00+01:00;2025-12-05T00:15:00+0100;28090.509;14010.996;14079.513;2025;12;5;4;339;4;49
2025-12-05T00:00:00+01:00;2025-12-05T00:00:00+0100;28778.236;14545.579;14232.657;2025;12;5;4;339;4;49
2025-12-04T23:45:00+01:00;2025-12-04T23:45:00+0100;29219.222;14759.981;14459.241;2025;12;4;3;338;4;49
2025-12-04T23:30:00+01:00;2025-12-04T23:30:00+0100;30137.151;15590.29;14546.861;2025;12;4;3;338;4;49
2025-12-04T23:15:00+01:00;2025-12-04T23:15:00+0100;30637.05;15983.962;14653.088;2025;12;4;3;338;4;49
2025-12-04T23:00:00+01:00;2025-12-04T23:00:00+0100;31586.652;16707.063;14879.589;2025;12;4;3;338;4;49
2025-12-04T22:45:00+01:00;2025-12-04T22:45:00+0100;32551.379;17503.53;15047.849;2025;12;4;3;338;4;49
2025-12-04T22:30:00+01:00;2025-12-04T22:30:00+0100;33310.41;18039.461;15270.949;2025;12;4;3;338;4;49
2025-12-04T22:15:00+01:00;2025-12-04T22:15:00+0100;33418.176;17916.129;15502.047;2025;12;4;3;338;4;49
2025-12-04T22:00:00+01:00;2025-12-04T22:00:00+0100;34250.886;18446.927;15803.959;2025;12;4;3;338;4;49
2025-12-04T21:45:00+01:00;2025-12-04T21:45:00+0100;35154.216;19102.181;16052.035;2025;12;4;3;338;4;49
2025-12-04T21:30:00+01:00;2025-12-04T21:30:00+0100;35646.254;19413.293;16232.961;2025;12;4;3;338;4;49
2025-12-04T21:15:00+01:00;2025-12-04T21:15:00+0100;36525.042;20071.089;16453.953;2025;12;4;3;338;4;49
2025-12-04T21:00:00+01:00;2025-12-04T21:00:00+0100;37115.486;20414.654;16700.832;2025;12;4;3;338;4;49
2025-12-04T20:45:00+01:00;2025-12-04T20:45:00+0100;38003.521;20852.248;17151.273;2025;12;4;3;338;4;49
2025-12-04T20:30:00+01:00;2025-12-04T20:30:00+0100;38901.828;21440.216;17461.612;2025;12;4;3;338;4;49
2025-12-04T20:15:00+01:00;2025-12-04T20:15:00+0100;39773.299;21985.853;17787.446;2025;12;4;3;338;4;49
2025-12-04T20:00:00+01:00;2025-12-04T20:00:00+0100;40888.562;22610.365;18278.197;2025;12;4;3;338;4;49
2025-12-04T19:45:00+01:00;2025-12-04T19:45:00+0100;41265.51;22741.382;18524.128;2025;12;4;3;338;4;49
2025-12-04T19:30:00+01:00;2025-12-04T19:30:00+0100;42025.541;23171.053;18854.488;2025;12;4;3;338;4;49
2025-12-04T19:15:00+01:00;2025-12-04T19:15:00+0100;42533.553;23440.448;19093.105;2025;12;4;3;338;4;49
2025-12-04T19:00:00+01:00;2025-12-04T19:00:00+0100;43456.235;23919.679;19536.556;2025;12;4;3;338;4;49
2025-12-04T18:45:00+01:00;2025-12-04T18:45:00+0100;43981.386;23942.019;20039.367;2025;12;4;3;338;4;49
2025-12-04T18:30:00+01:00;2025-12-04T18:30:00+0100;44400.278;24130.113;20270.165;2025;12;4;3;338;4;49
2025-12-04T18:15:00+01:00;2025-12-04T18:15:00+0100;44873.184;24250.401;20622.783;2025;12;4;3;338;4;49
2025-12-04T18:00:00+01:00;2025-12-04T18:00:00+0100;45422.678;24377.582;21045.096;2025;12;4;3;338;4;49
2025-12-04T17:45:00+01:00;2025-12-04T17:45:00+0100;45659.649;24337.608;21322.041;2025;12;4;3;338;4;49
2025-12-04T17:30:00+01:00;2025-12-04T17:30:00+0100;45753.636;24129.151;21624.485;2025;12;4;3;338;4;49
2025-12-04T17:15:00+01:00;2025-12-04T17:15:00+0100;45693.183;23869.742;21823.441;2025;12;4;3;338;4;49
2025-12-04T17:00:00+01:00;2025-12-04T17:00:00+0100;45605.132;23573.664;22031.468;2025;12;4;3;338;4;49
